x,y,days_below_so,days_below_so_fb,days_below_so_adj_95,days_total,days_below_so_adj_95fb,survival_so,survival_adj_95,survival_so_fb,survival_adj_95fb
5.08334383097562,65.4166688697283,0,0,0,153,0,100,100,100,100
5.08334383097562,65.5000022178473,0,0,0,153,0,100,100,100,100
5.08334383097562,65.5833355659662,0,0,0,153,0,100,100,100,100
5.08334383097562,65.6666689140852,0,0,0,153,0,100,100,100,100
5.08334383097562,65.7500022622042,0,0,0,153,0,100,100,100,100
5.08334383097562,65.8333356103232,0,0,0,153,0,100,100,100,100
5.08334383097562,65.9166689584422,0,0,0,153,0,100,100,100,100
5.08334383097562,66.0000023065611,0,0,0,153,0,100,100,100,100
5.08334383097562,66.0833356546801,0,0,0,153,0,100,100,100,100
5.08334383097562,66.1666690027991,0,0,0,153,0,100,100,100,100
5.08334383097562,66.2500023509181,0,0,0,153,0,100,100,100,100
5.08334383097562,66.3333356990371,0,0,0,153,0,100,100,100,100
5.08334383097562,66.416669047156,0,0,0,153,0,100,100,100,100
5.08334383097562,66.500002395275,0,0,0,153,0,100,100,100,100
5.08334383097562,66.583335743394,0,0,0,153,0,100,100,100,100
5.08334383097562,66.666669091513,0,0,0,153,0,100,100,100,100
5.08334383097562,66.750002439632,0,0,0,153,0,100,100,100,100
5.08334383097562,66.833335787751,0,0,0,153,0,100,100,100,100
5.08334383097562,66.9166691358699,0,0,0,153,0,100,100,100,100
5.08334383097562,67.0000024839889,0,0,0,153,0,100,100,100,100
5.08334383097562,67.0833358321079,0,0,0,153,0,100,100,100,100
5.08334383097562,67.1666691802269,0,0,0,153,0,100,100,100,100
5.08334383097562,67.2500025283459,0,0,0,153,0,100,100,100,100
5.08334383097562,67.3333358764648,0,0,0,153,0,100,100,100,100
5.16667717153376,53,0,0,0,153,0,100,100,100,100
5.16667717153376,53.083333348119,0,0,0,153,0,100,100,100,100
5.16667717153376,53.166666696238,0,0,0,153,0,100,100,100,100
5.16667717153376,53.250000044357,0,0,0,153,0,100,100,100,100
5.16667717153376,53.3333333924759,0,0,0,153,0,100,100,100,100
5.16667717153376,53.4166667405949,0,0,0,153,0,100,100,100,100
5.16667717153376,53.5000000887139,0,0,0,153,0,100,100,100,100
5.16667717153376,53.5833334368329,0,0,0,153,0,100,100,100,100
5.16667717153376,53.6666667849519,0,0,0,153,0,100,100,100,100
5.16667717153376,53.7500001330708,0,0,0,153,0,100,100,100,100
5.16667717153376,53.8333334811898,0,0,0,153,0,100,100,100,100
5.16667717153376,53.9166668293088,0,0,0,153,0,100,100,100,100
5.16667717153376,54.0000001774278,0,0,0,153,0,100,100,100,100
5.16667717153376,54.0833335255468,0,0,0,153,0,100,100,100,100
5.16667717153376,54.1666668736658,0,0,0,153,0,100,100,100,100
5.16667717153376,54.2500002217847,0,0,0,153,0,100,100,100,100
5.16667717153376,54.3333335699037,0,0,0,153,0,100,100,100,100
5.16667717153376,54.4166669180227,0,0,0,153,0,100,100,100,100
5.16667717153376,54.5000002661417,0,0,0,153,0,100,100,100,100
5.16667717153376,54.5833336142607,0,0,0,153,0,100,100,100,100
5.16667717153376,54.6666669623796,0,0,0,153,0,100,100,100,100
5.16667717153376,54.7500003104986,0,0,0,153,0,100,100,100,100
5.16667717153376,54.8333336586176,0,0,0,153,0,100,100,100,100
5.16667717153376,54.9166670067366,0,0,0,153,0,100,100,100,100
5.16667717153376,55.0000003548556,0,0,0,153,0,100,100,100,100
5.16667717153376,55.0833337029745,0,0,0,153,0,100,100,100,100
5.16667717153376,55.1666670510935,0,0,0,153,0,100,100,100,100
5.16667717153376,55.2500003992125,0,0,0,153,0,100,100,100,100
5.16667717153376,55.3333337473315,0,0,0,153,0,100,100,100,100
5.16667717153376,55.4166670954505,0,0,0,153,0,100,100,100,100
5.16667717153376,55.5000004435695,0,0,0,153,0,100,100,100,100
5.16667717153376,55.5833337916884,0,0,0,153,0,100,100,100,100
5.16667717153376,55.6666671398074,0,0,0,153,0,100,100,100,100
5.16667717153376,55.7500004879264,0,0,0,153,0,100,100,100,100
5.16667717153376,55.8333338360454,0,0,0,153,0,100,100,100,100
5.16667717153376,55.9166671841644,0,0,0,153,0,100,100,100,100
5.16667717153376,56.0000005322833,0,0,0,153,0,100,100,100,100
5.16667717153376,56.0833338804023,0,0,0,153,0,100,100,100,100
5.16667717153376,56.1666672285213,0,0,0,153,0,100,100,100,100
5.16667717153376,56.2500005766403,0,0,0,153,0,100,100,100,100
5.16667717153376,56.3333339247593,0,0,0,153,0,100,100,100,100
5.16667717153376,56.4166672728782,0,0,0,153,0,100,100,100,100
5.16667717153376,56.5000006209972,0,0,0,153,0,100,100,100,100
5.16667717153376,56.5833339691162,0,0,0,153,0,100,100,100,100
