x,y,time.x,salinity.x,time.y,salinity.y,salinity_diff,change_rate
13.2750004501968,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.3250004518925,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.3750004535881,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.4250004552838,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.4750004569794,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.5250004586751,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.5750004603707,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.6250004620664,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.675000463762,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.7250004654577,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.7750004671534,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.825000468849,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.8750004705447,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.9250004722403,65.9749988811352,X2090.01.01,,X2010.01.01,,,
13.975000473936,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.0250004756317,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.0750004773273,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.125000479023,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.1750004807186,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.2250004824143,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.2750004841099,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.3250004858056,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.3750004875012,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.4250004891969,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.4750004908926,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.5250004925882,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.5750004942839,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.6250004959795,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.6750004976752,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.7250004993709,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.7750005010665,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.8250005027622,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.8750005044578,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.9250005061535,65.9749988811352,X2090.01.01,,X2010.01.01,,,
14.9750005078491,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.0250005095448,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.0750005112404,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.1250005129361,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.1750005146318,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.2250005163274,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.2750005180231,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.3250005197187,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.3750005214144,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.42500052311,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.4750005248057,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.5250005265013,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.575000528197,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.6250005298927,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.6750005315883,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.725000533284,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.7750005349796,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.8250005366753,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.875000538371,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.9250005400666,65.9749988811352,X2090.01.01,,X2010.01.01,,,
15.9750005417623,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.0250005434579,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.0750005451536,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.1250005468492,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.1750005485449,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.2250005502405,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.2750005519362,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.3250005536318,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.3750005553275,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.4250005570232,65.9749988811352,X2090.01.01,,X2010.01.01,,,
16.4750005587188,65.9749988811352,X2090.01.01,,X2010.01.01,,,
